0,1,2,3,4,5,6
List of Commssioned Solar Projects of Maharastra,,,,,,
S.NO,NAME OFPROJECT,INSTALLED CAPACITY(MW),TYPE,LOCATION,STATE,DATE OF COMMISIONING
1,MSPGCL,1.00,Solar,Bandra East Mumbai,Maharashtra,9-Apr-2010
2,Dr BabasahebAmbedkar  SSK ltd,1.00,Solar,Bandra East Mumbai,Maharashtra,29-Jul-2011
3,Sepset ConstructionLtd,2.00,Solar,Bandra East Mumbai,Maharashtra,16-Nov-2011
4,Citra Real Estate Ltd,2.00,Solar,Bandra East Mumbai,Maharashtra,16-Nov-2011
5,Videocon IndustriesLtd,5.00,Solar,Bandra East Mumbai,Maharashtra,14-Oct-2011
6,Clover Solar Pvt LtdMumbai,2.00,Solar,Bandra East Mumbai,Maharashtra,10-Oct-2011
7,MSPGCL,2.00,Solar,Bandra East Mumbai,Maharashtra,18-Oct-2011
8,MSPGCL,2.00,Solar,Bandra East Mumbai,Maharashtra,12-Feb-2012
9,Tata Power Ltd,3.00,Solar,Bandra East Mumbai,Maharashtra,1-Apr-2011
10,Firestone Trading PvtLtd,5.00,Solar,Bandra East Mumbai,Maharashtra,6-Nov-2012
