0,1,2,3,4,5,6
S. No.,Name of Project,Installed Capacity(MW),Name of theDeveloper,Type,Location(District),Date ofCommissioning
134,Unique PowerCorporation,0.60,Enercon,Wind,Jaisalmer,30-Jun-2004
135,D.P.Power,0.60,Enercon,Wind,Jaisalmer,30-Jun-2004
136,Jaisalmer Marbles P. Ltd.Jaisalmer,0.35,Suzlon,Wind,Jaisalmer,28-Sep-2004
137,"Sarvodaya SuitingsLimited, Bhilwara",0.35,Suzlon,Wind,Jaisalmer,30-Sep-2004
138,Kajaria Ceramics Ltd.,2.50,Suzlon,Wind,Jaisalmer,30-Sep-2004
139,Bala Krishna Ind. Ltd.,1.25,Suzlon,Wind,Jaisalmer,30-Sep-2004
140,Shree Agencies P. Ltd,0.35,Suzlon,Wind,Jaisalmer,30-Sep-2004
141,Agarwal Packaging P. Ltd,0.35,Suzlon,Wind,Jaisalmer,30-Sep-2004
142,Transport   Corporationof   India   Ltd. Gurgaon,2.50,Suzlon,Wind,Jaisalmer,30-Sep-2004
143,Kiran Udyog Jaipur,1.25,Suzlon,Wind,Jaisalmer,30-Sep-2004
144,Bhagwati Hotels &Resorts Ltd. Jaipur,1.25,Suzlon,Wind,Jaisalmer,30-Sep-2004
145,Khushubu Auto FinanceLtd,1.25,Suzlon,Wind,Jaisalmer,30-Sep-2004
146,"Sangam (India) Ltd.,Bhilwara",2.50,Suzlon,Wind,Jaisalmer,30-Sep-2004
147,Mangala Power ProjectsJaipur,1.25,Suzlon,Wind,Jaisalmer,30-Sep-2004
148,Sahastra   Properties   P.Ltd   –   Wind Power,1.25,Suzlon,Wind,Jaisalmer,30-Sep-2004
