0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
4540,Premier Spg & Wvg Mills Pvt. Ltd,0.80,Dindugal,Wind,26-Mar-2007
4541,M/S Swathi cottfab Exports,0.60,Dindugal,Wind,26-Mar-2007
4542,Viking Textiles (P) LTD,0.60,Dindugal,Wind,26-Mar-2007
4543,M/s .Tamil textiles (P) Ltd,0.60,Dindugal,Wind,26-Mar-2007
4544,Hero Fashion,0.60,Dindugal,Wind,26-Mar-2007
4545,Meenakshi Udyog India Pvt Ltd,0.60,Dindugal,Wind,26-Mar-2007
4546,Reliance Innoventures Ltd,0.45,Udumalpet,Wind,27-Mar-2007
4547,Sri Muhuntha Paper Boards,0.45,Udumalpet,Wind,27-Mar-2007
4548,V.V.Green Power Pvt Ltd,0.50,COIMBATORE(SOUTH),Wind,27-Mar-2007
4549,Reliance Innoventures Ltd,0.68,Udumalpet,Wind,27-Mar-2007
