0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
6580,METAL POWDER COMPANY P.LTD,0.60,palladam,Wind,31-Mar-2010
6581,INDOWIND POWER PVT LTD,0.60,palladam,Wind,31-Mar-2010
6582,IRIS ECO POWER VENTURE PVT.LTD.,0.60,palladam,Wind,31-Mar-2010
6583,IRIS ECO POWER VENTURE PVT.LTD.,0.60,palladam,Wind,31-Mar-2010
6584,IRIS ECO POWER VENTURE PVT.LTD.,0.60,palladam,Wind,31-Mar-2010
6585,IRIS ECO POWER VENTURE PVT.LTD.,0.60,palladam,Wind,31-Mar-2010
6586,INDOWIND POWER PVT LTD,0.60,palladam,Wind,31-Mar-2010
6587,T.R.Venkatesan Chettiar & Sons Jewellers,0.25,palladam,Wind,31-Mar-2010
6588,VELATHAL SPINNING MILLS (P) LTD,1.25,COIMBATORE(SOUTH),Wind,1-Apr-2010
6589,VELATHAL SPINNING MILLS (P) LTD,1.25,COIMBATORE(SOUTH),Wind,1-Apr-2010
