0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
1880,RAJALAKSHMI WIND ENERGY LTD,1.58,Tirunelveli,Wind,16-Sep-2004
1881,RAJALAKSHMI WIND ENERGY LTD,1.35,Tirunelveli,Wind,16-Sep-2004
1882,RAJALAKSHMI WIND ENERGY LTD,0.68,Tirunelveli,Wind,16-Sep-2004
1883,"EVEREADY SPINNING MILLS (P) LTD.,",1.25,Tirunelveli,Wind,17-Sep-2004
1884,"EVEREADY SPINNING MILLS (P) LTD.,",1.25,Tirunelveli,Wind,17-Sep-2004
1885,"BANNARI AMMAN SPINNING MILLS LTD.,",1.25,Tirunelveli,Wind,17-Sep-2004
1886,"K.P.R.MILL LTD.,",1.25,Tirunelveli,Wind,17-Sep-2004
1887,"K.P.R.MILL LTD.,",1.25,Tirunelveli,Wind,17-Sep-2004
1888,"ARMSTRONG POWER (P) LTD.,",1.25,Tirunelveli,Wind,17-Sep-2004
1889,"K.P.R.MILL LTD.,",1.25,Tirunelveli,Wind,17-Sep-2004
