0,1,2,3,4,5,6
S NO.,Name Of the Project,InstalledCapacity(MW),Type,Location(District),State,DATE OFCOMMISSIONING
Unnathi Projects,0.60,Wind,Chitradurga,Karnataka,23-Mar-2005,
"Patel Shanti Steels Pvt. Ltd,",0.60,Wind,Chitradurga,Karnataka,23-Mar-2005,
"Brindavan Agro Industries (P) Ltd.,",1.20,Wind,Chitradurga,Karnataka,23-Mar-2005,
Gem Crafts,0.60,Wind,Chitradurga,Karnataka,23-Mar-2005,
"Ramgad Minerals & Mining Pvt. Ltd,",7.50,Wind,Davangere,Karnataka,27-Mar-2005,
"Enercon Windfarms (India) Ltd.,",3.20,Wind,Gadag,Karnataka,27-Mar-2005,
"Ramgad Minerals & Mining Pvt. Ltd,",7.50,Wind,Bellary,Karnataka,28-Mar-2005,
P.Venganna Setty & Bros.,7.50,Wind,Bellary,Karnataka,28-Mar-2005,
MSPL,5.00,Wind,Bellary,Karnataka,28-Mar-2005,
"Jivraj Tea Ltd.,",1.25,Wind,Chitradurga,Karnataka,30-Mar-2005,
Abishek Exports,1.25,Chitradurga,Karnataka,30-Mar-2005,,
