0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
2060,SEYADU SPINNING MILLS,0.23,Tirunelveli,Wind,30-Sep-2004
2061,SEYADU BEEDI COMPANY,0.23,Tirunelveli,Wind,30-Sep-2004
2062,"KALEESUWARI REFINERY (P) LTD.,",0.50,Tirunelveli,Wind,30-Sep-2004
2063,"KKP TEXTILES LTD.,",0.50,Tirunelveli,Wind,30-Sep-2004
2064,"MADHAV MARBLES AND GRANITES LTD.,",1.25,Tirunelveli,Wind,30-Sep-2004
2065,"SHREE MALLIGA MILLS (P) LTD.,",0.50,Tirunelveli,Wind,30-Sep-2004
2066,M/s. Saks Power Private Limited,0.23,Ramnad,Wind,30-Sep-2004
2067,M/s. Saks Power Private Limited,0.23,Ramnad,Wind,30-Sep-2004
2068,Angoor Textiles Mills Pvt Ltd,0.75,palladam,Wind,30-Sep-2004
2069,Shree Rathalakshmi Green Energy Pvt.Ltd,0.23,palladam,Wind,30-Sep-2004
