0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
8740,MIRRA & MIRRA INDUSTRIES,0.25,Tirunelveli,Wind,31-Mar-2012
8741,"BETA WIND FARM (P) LTD.,",0.85,Tirunelveli,Wind,31-Mar-2012
8742,"PRAKASH SILKS & SAREES.,",0.80,Tirunelveli,Wind,31-Mar-2012
8743,BABU SILKS & SAREES,0.80,Tirunelveli,Wind,31-Mar-2012
8744,"NEHA SHARMA.,",0.80,Tirunelveli,Wind,31-Mar-2012
8745,"ECHANDA URJA (P) LTD.,",1.50,Tirunelveli,Wind,31-Mar-2012
8746,"ECHANDA URJA (P) LTD.,",1.50,Tirunelveli,Wind,31-Mar-2012
8747,"ECHANDA URJA (P) LTD.,",1.50,Tirunelveli,Wind,31-Mar-2012
8748,"ECHANDA URJA (P) LTD.,",1.50,Tirunelveli,Wind,31-Mar-2012
8749,"M/s.Green Infra Wind Generation Limited,",1.50,Theni,Wind,31-Mar-2012
