0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
3890,Jeyavishnu Clothing Pvt Ltd,0.25,palladam,Wind,31-Mar-2006
3891,K.M. Knitwear,0.25,palladam,Wind,31-Mar-2006
3892,Jeyavishnu Clothing Pvt Ltd,0.25,palladam,Wind,31-Mar-2006
3893,Tirupur Vijalakshmi Spinning Mills India (P) Ltd,1.13,palladam,Wind,31-Mar-2006
3894,Veena Fabrics (P) Ltd,0.25,palladam,Wind,31-Mar-2006
3895,GAMMA GRREN POWER PVT.LTD.,0.50,palladam,Wind,31-Mar-2006
3896,Krishna Wind Power,0.25,palladam,Wind,31-Mar-2006
3897,M/S. Ushdev Engitech Ltd,0.60,Dindugal,Wind,31-Mar-2006
3898,T.N. Chenniappan,0.25,Udumalpet,Wind,1-Apr-2006
3899,"CLARION WIND FARM (P) LTD.,",0.50,Tirunelveli,Wind,1-Apr-2006
