0,1,2,3,4,5,6
S NO.,Name Of the Project,InstalledCapacity(MW),Type,Location(District),State,DATE OFCOMMISSIONING
Babu Sares (P) Limited,2.00,Wind,Raichur,Karnataka,31-Dec-2015,
Prakash Silks and Sares PrivateLimited,2.00,Wind,Raichur,Karnataka,31-Dec-2015,
Renew Wind Energy (AP) PrivateLimited,20.00,Wind,Raichur,Karnataka,31-Dec-2015,
Renew Wind Energy (AP) PrivateLimited,20.00,Wind,Raichur,Karnataka,31-Dec-2015,
Vivek Agro Foods,2.40,Wind,Bellary,Karnataka,2-Jan-2016,
Balaji Malts Private Limited,1.60,Wind,Bellary,Karnataka,2-Jan-2016,
Nandi Roller Flour Mills PrivateLimited,0.80,Wind,Bellary,Karnataka,2-Jan-2016,
Bharat Petroleum CorporationLimited,4.20,Wind,Davangere,Karnataka,31-Mar-2016,
Bharat Petroleum CorporationLimited,2.10,Wind,Davangere,Karnataka,31-Mar-2016,
Hindustan Aeronautics Limited,4.20,Wind,Davangere,Karnataka,31-Mar-2016,
Hindustan Aeronautics Limited,2.10,Wind,Davangere,Karnataka,31-Mar-2016,
