0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
320,DYNAMATIC TECHNOLOGIES LTD,3.00,palladam,Wind,30-Mar-1995
321,HI-TECH MINERAL IND.COVAI (P)LTD,0.25,palladam,Wind,30-Mar-1995
322,Poysa power generation P Ltd,1.80,palladam,Wind,30-Mar-1995
323,G.R.Thangamaligai Jewellery,0.23,palladam,Wind,30-Mar-1995
324,GVG PAPER MILLS PRIVATE LTD,0.30,palladam,Wind,30-Mar-1995
325,SHREE MTK TEXTILES PVT LTD,0.45,COIMBATORE(SOUTH),Wind,31-Mar-1995
326,LNGS PVT LTD,0.23,COIMBATORE(SOUTH),Wind,31-Mar-1995
327,ANAND SPINNERS,0.25,COIMBATORE(SOUTH),Wind,31-Mar-1995
328,ANDAVAR WIND ENERGY (P) LTD,0.25,Tuticorin,Wind,31-Mar-1995
329,The Metal Powder Company Ltd,0.50,Kanyakumari,Wind,31-Mar-1995
