0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
8200,NSL Wind Power Company (Phoolwadi) P Ltd,1.50,Udumalpet,Wind,23-Sep-2011
8201,"RSM AUTOKAST LTD.,",0.60,Tirunelveli,Wind,23-Sep-2011
8202,"R.R.ASSOCIATES.,",0.25,Tirunelveli,Wind,23-Sep-2011
8203,"BABU ENERGY (P) LTD.,",0.25,Tirunelveli,Wind,23-Sep-2011
8204,Viking Textiles Pvt. Ltd.,0.85,palladam,Wind,23-Sep-2011
8205,Viking Textiles Pvt. Ltd.,0.85,palladam,Wind,23-Sep-2011
8206,Viking Textiles Pvt. Ltd.,0.85,palladam,Wind,23-Sep-2011
8207,"M/s.Shri Mookambiga Spinning Mills Ltd,",0.60,Theni,Wind,24-Sep-2011
8208,M/s.Sangeeth Textiles Ltd,0.60,Theni,Wind,24-Sep-2011
8209,"BELL TOWER ENTERPRISES LLP,",0.75,Tirunelveli,Wind,24-Sep-2011
