0,1,2,3,4,5,6
S NO.,Name Of the Project,InstalledCapacity(MW),Type,Location(District),State,DATE OFCOMMISSIONING
Savitha Chemicals Ltd Ph-1,1.50,Wind,Hassan,Karnataka,29-Sep-2008,
Savitha Chemicals Ltd Ph-2,1.50,Wind,Hassan,Karnataka,29-Sep-2008,
Savitha Chemicals Ltd Ph-3,1.50,Wind,Hassan,Karnataka,29-Sep-2008,
Simran Wind Power Project (P) Ltd -Ph-1,1.50,Wind,Hassan,Karnataka,30-Sep-2008,
Simran Wind Power Project (P) Ltd -Ph-2,1.50,Wind,Hassan,Karnataka,30-Sep-2008,
Super wind project (P) Ltd Ph-2,1.50,Wind,Gadag,Karnataka,30-Sep-2008,
Super wind project (P) Ltd Ph-4,1.50,Wind,Gadag,Karnataka,30-Sep-2008,
Super wind project (P) Ltd Ph-6,1.50,Wind,Chitradurga,Karnataka,30-Sep-2008,
Super wind project (P) Ltd Ph-7,1.50,Wind,Chitradurga,Karnataka,30-Sep-2008,
Super wind project (P) Ltd Ph-8,1.50,Wind,Chitradurga,Karnataka,30-Sep-2008,
Energy Development Company Ltd,1.50,Wind,Chitradurga,Karnataka,30-Sep-2008,
