0,1,2,3,4,5,6
List of Commissioned Solar Power Projects in Uttar Pradesh,,,,,,
S.NO,Name of Plant,InstalledCapacity (MW),Type,Location,State,Date of Commissioning
1,Techanical Associates Ltd,2.00,Solar,NawabganjBarabanki,Uttar Pradesh,13-Feb-12
2,Dante Energy Pvt Ltd,2.00,Solar,Dist Jhansi,Uttar Pradesh,16-Mar-12
3,Dhruv Milkose,1.00,Solar,Dist Jhansi,Uttar Pradesh,13-Mar-12
4,Priapus Infrastructure Ltd,2.00,Solar,Dist Bareilly,Uttar Pradesh,15-Mar-12
5,EMC Ltd,5.00,Solar,Dist Naini,Uttar Pradesh,4-Mar-12
6,NTPC,5.00,Solar,Dadri,Uttar Pradesh,30-Mar-12
7,NTPC,10.00,Solar,Raibareilly,Uttar Pradesh,31-Mar-14
8,Railway Coach Factory,2.00,Solar,Railway CoachFactory,Uttar Pradesh,31-Mar-14
9,Refex Energy (Rajasthan)Pvt Ltd,10.00,Solar,Dist Lalitpur,Uttar Pradesh,15-Apr-15
10,Samavist Energy SolutionPvtLtd,10.00,Solar,Dist Lalitpur,Uttar Pradesh,15-Apr-15
11,Azure Surya PvtLtd,10.00,Solar,Dist Mahoba,Uttar Pradesh,17-Jan-15
