0,1,2,3,4,5,6
S.NO,Name of Plant,InstalledCapacity (MW),Type,Location (District),State,Date ofCommissioning
36,M/s. Sri Sai Achyuth Energy Pvt Ltd,5.00,solar,Dist Kurnool,Andhra Pradesh,18-Oct-2015
37,M/S. Rajaratna Energy Holdings PvtLtd,5.00,solar,Dist Ananthapuramu,Andhra Pradesh,22-Nov-2015
38,M/s. Sri Vijaya Visakha MilkProducers Co. Ltd,1.65,solar,Dist Vizianagaram,Andhra Pradesh,27-Nov-2015
39,M/s. Amaravathi Textiles Pvt Ltd,5.00,solar,Dist Nellore,Andhra Pradesh,28-Nov-2015
40,M/s.Pragathi Group,2.00,solar,Dist Chintalapudi,Andhra Pradesh,31-Dec-2015
41,M/s.GRT Jewellers (India)Pvt Ltd,6.00,solar,Dist Ananthapuramu,Andhra Pradesh,5-Jan-2016
42,M/s. Bright Solar Energy Pvt Ltd,10.00,solar,Dist Ananthapuramu,Andhra Pradesh,5-Feb-2016
43,M/s. Palnadu Solar Power Pvt Ltd,5.00,solar,Dist Ananthapuramu,Andhra Pradesh,29-Jan-2016
44,M/s.Renew Solar Power Pvt Ltd,39.00,solar,Dist Kurnool,Andhra Pradesh,4-Mar-2016
