0,1,2,3,4,5,6
S.No,Name of the Project,InstalledCapacity(MW),Type,Location(District),State,Date ofCommission
143,Renew Solar Power Pvt Ltd ( Renew AgniPower Pvt Ltd ),20.00,Solar,Bellary,Karnataka,31-Mar-2017
144,Renew Solar Power Pvt Ltd [Renew windenergy(karnataka 4) pvt ltd],20.00,Solar,Bidar,Karnataka,31-Mar-2017
145,Jindal Aluminium Ltd,10.00,Solar,Davanagere,Karnataka,31-Mar-2017
146,Cheluvaraju,1.00,Solar,Chitradurga,Karnataka,27-Apr-2017
147,Renew Solar Power Pvt Ltd (Renew WindEnergy (MP four) Pvt Ltd),20.00,Solar,Kalaburgi,Karnataka,28-Apr-2017
148,Sharda Doddi,1.00,Solar,Bidar,Karnataka,29-Apr-2017
149,Photon suryakiran Pvt Ltd       (M/s. TodayGreen Power Pvt. Ltd.),10.00,Solar,Chitradurga,Karnataka,5-May-2017
150,Ishwar Shivalingappa Matagar,2.00,Solar,Belagavi,Karnataka,8-May-2017
151,T. Vijayakumar *,1.00,Solar,Chikkaballapura,Karnataka,10-May-2017
152,Aditya Birla Nuvo Ltd [ Aditya birla solarlimited(ABSL)],20.00,Solar,Gadag,Karnataka,11-May-2017
153,Aditya Birla Nuvo Ltd [ Aditya birla solarlimited(ABSL)],20.00,Solar,Belagavi,Karnataka,12-May-2017
