0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
6110,"NAKODA TEXTILES INDUSTRIES LTD.,",0.75,Tirunelveli,Wind,13-Oct-2009
6111,"CITRON ECO POWER (P) LTD.,",1.50,Tirunelveli,Wind,13-Oct-2009
6112,"CITRON ECO POWER (P) LTD.,",1.50,Tirunelveli,Wind,20-Oct-2009
6113,"USHDEV ENGITECH LTD.,",1.25,Tirunelveli,Wind,27-Oct-2009
6114,Pioneer Steels,0.80,palladam,Wind,29-Oct-2009
6115,"CHENNAI CITY CENTRE HOLDING (P) LTD.,",1.50,Tirunelveli,Wind,6-Nov-2009
6116,"SKILL LOTTO SOLUTIONS Pv Ltd.,",0.60,palladam,Wind,19-Nov-2009
6117,"CHENNAI CITY CENTER HOLDING (P) LTD.,",1.50,Tirunelveli,Wind,17-Dec-2009
6118,Texmo Industries,0.80,Dindugal,Wind,18-Dec-2009
6119,"CHENNAI CITY CENTER HOLDING (P) LTD.,",1.50,Tirunelveli,Wind,29-Dec-2009
