0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
1980,Poysha Power Geration Pvt.Ltd,0.23,palladam,Wind,29-Sep-2004
1981,Poysha Power Geration Pvt.Ltd,0.23,palladam,Wind,29-Sep-2004
1982,Sri Selvakumar Mills (P) Ltd,0.25,palladam,Wind,29-Sep-2004
1983,Crp India (P) Ltd,0.50,palladam,Wind,29-Sep-2004
1984,PKP Wind Farm Pvt Ltd,0.50,palladam,Wind,29-Sep-2004
1985,T.C.P.LIMITED,0.50,palladam,Wind,29-Sep-2004
1986,TCP LIMITED,0.50,palladam,Wind,29-Sep-2004
1987,TCP LIMITED,0.50,palladam,Wind,29-Sep-2004
1988,T.C.P.LIMITED,0.50,palladam,Wind,29-Sep-2004
1989,T.C.P LIMITED,0.50,palladam,Wind,29-Sep-2004
