0,1,2,3,4,5,6
S NO.,Name Of the Project,InstalledCapacity(MW),Type,Location(District),State,DATE OFCOMMISSIONING
Nuziveedu Seeds Limited,2.10,Wind,Chitradurga,Karnataka,30-Sep-2010,
SRB Consultancy (P) Limited,1.50,Wind,Davangere,Karnataka,30-Sep-2010,
SRB Consultancy (P) Limited,1.50,Wind,Davangere,Karnataka,30-Sep-2010,
Techno Rings,1.25,Wind,Shimoga,Karnataka,30-Sep-2010,
Rajastham Gum (P) Limited,1.25,Wind,Shimoga,Karnataka,30-Sep-2010,
ITC Limited,2.10,Wind,Bellary,Karnataka,30-Sep-2010,
KRBL Limited,1.50,Wind,Koppal,Karnataka,30-Sep-2010,
Vish Wind Infrastrcture LLP,6.40,Wind,Gadag,Karnataka,30-Sep-2010,
Nuziveedu Seeds Limited,4.50,Wind,Chitradurga,Karnataka,1-Oct-2010,
Orient Abrasis Ltd (KAL-17),1.50,Wind,Koppal,Karnataka,5-Oct-2010,
CLP Wind Farms (India) Pvt Ltd,6.40,Wind,Belgaum,Karnataka,3-Dec-2010,
