0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
6390,SRI SHANMUGAVEL MILLS PVT.LTD.,0.85,palladam,Wind,29-Mar-2010
6391,SRI VELAYUDHASWAMY SPG.MILLS PVT.LTD,0.85,palladam,Wind,29-Mar-2010
6392,SUDHAN SPINNING MILLS PVT.LTD.,0.85,palladam,Wind,29-Mar-2010
6393,BALAJI SUPER ALLOYS,0.60,COIMBATORE(SOUTH),Wind,30-Mar-2010
6394,M/s. Sri Balaji Wind Mills,1.50,Theni,Wind,30-Mar-2010
6395,"GRT HOTELS AND RESORTS (P) LTD.,",0.60,Tirunelveli,Wind,30-Mar-2010
6396,"PAHARPUR COOLING TOWERS LTD.,",0.60,Tirunelveli,Wind,30-Mar-2010
6397,"PAHARPUR COOLING TOWERS LTD.,",0.80,Tirunelveli,Wind,30-Mar-2010
6398,M.ARUNACHALAM & CO,0.80,Tirunelveli,Wind,30-Mar-2010
6399,"RAMSAYS CORPORATION (P) LTD.,",0.60,Tirunelveli,Wind,30-Mar-2010
