0,1,2,3,4,5,6
S. No.,Project Name,InstalledCapacity (MW),Type,Location (District),State,Commissioned Date
58,Azure Solar Pvt Ltd part-I,15.00,Solar,Nagaur,Rajasthan,12-Feb-2013
59,Azure Solar Pvt Ltd Part-II,20.00,Solar,Nagaur,Rajasthan,13-Feb-2013
60,GAIL (India) Limited,5.00,Solar,Jaisalmer,Rajasthan,18-Feb-2013
61,Welspun Solar AP PrivateLimited,20.00,Solar,Jodhpur,Rajasthan,19-Feb-2013
62,Mahindra SuryaprakashPvt Ltd,20.00,Solar,Jodhpur,Rajasthan,20-Feb-2013
63,Mahindra SuryaprakashPvt Ltd,10.00,Solar,Jodhpur,Rajasthan,20-Feb-2013
64,Solarfield Energy Two PvtLtd,20.00,Solar,Jodhpur,Rajasthan,20-Feb-2013
65,Pokaran Solaire EnergyPvt. Ltd,5.00,Solar,Jodhpur,Rajasthan,24-Feb-2013
66,NVR Infrastructures andServices Pvt Ltd,10.00,Solar,Bikaner,Rajasthan,25-Feb-2013
67,Sai Maithili PowerCompany Pvt Ltd,10.00,Solar,Bikaner,Rajasthan,26-Feb-2013
