0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
3390,Ultra Spinners India P Ltd,0.35,Udumalpet,Wind,3-Mar-2006
3391,"SURANA GREEN ENERGY LTD.,",0.15,Tirunelveli,Wind,3-Mar-2006
3392,"SURANA GREEN ENERGY LTD.,",0.15,Tirunelveli,Wind,3-Mar-2006
3393,"SURANA GREEN ENERGY LTD.,",0.15,Tirunelveli,Wind,3-Mar-2006
3394,"SURANA GREEN ENERGY LTD.,",0.15,Tirunelveli,Wind,3-Mar-2006
3395,HARINI COLOURS,0.25,palladam,Wind,3-Mar-2006
3396,HARINI COLOURS,0.25,palladam,Wind,3-Mar-2006
3397,G.K GREEN POWER PVT LTD,1.25,COIMBATORE(SOUTH),Wind,4-Mar-2006
3398,"CLOVER ENERGY (P) LTD.,",1.25,Tirunelveli,Wind,7-Mar-2006
3399,"CLOVER ENERGY (P) LTD.,",1.25,Tirunelveli,Wind,7-Mar-2006
