0,1,2,3,4,5,6
S NO.,Name Of the Project,InstalledCapacity(MW),Type,Location(District),State,DATE OFCOMMISSIONING
"Cooper Foundary (P) Ltd.,",1.20,Wind,Chitradurga,Karnataka,30-Sep-2004,
"Primtex Apparels India (P) Ltd.,",0.60,Wind,Chitradurga,Karnataka,30-Sep-2004,
"Laxmi Organic Industries Pvt., Ltd.,",0.60,Wind,Chitradurga,Karnataka,30-Sep-2004,
Rajesh Construction Company,1.25,Wind,Chitradurga,Karnataka,30-Sep-2004,
"Ferromar Shipping (P) Ltd.,",1.25,Wind,Chitradurga,Karnataka,30-Sep-2004,
Gangadhar Naringadas Agarwal(HUF),1.25,Wind,Chitradurga,Karnataka,30-Sep-2004,
"Cooper Foundary (P) Ltd.,",1.20,Wind,Chitradurga,Karnataka,13-Oct-2004,
Gangadhar Naringadas Agarwal(HUF),1.25,Wind,Chitradurga,Karnataka,18-Oct-2004,
Rajesh Construction Company,1.25,Wind,Chitradurga,Karnataka,18-Oct-2004,
"Laxmi Organic Industries.,",0.60,Wind,Chitradurga,Karnataka,21-Oct-2004,
Mineral Enterprises Ltd,1.20,Chitradurga,Karnataka,29-Oct-2004,,
