0,1,2,3,4,5,6
S NO.,Name Of the Project,InstalledCapacity(MW),Type,Location(District),State,DATE OFCOMMISSIONING
Treveni Enterprises,1.25,Wind,Gadag,Karnataka,27-Mar-2006,
Research Development andManufactuering corporation,1.25,Wind,Gadag,Karnataka,27-Mar-2006,
BSK Trading Inc,1.25,Wind,Gadag,Karnataka,27-Mar-2006,
Shakhambari Enterprises,1.25,Wind,Gadag,Karnataka,27-Mar-2006,
E. Rammurthy,1.25,Wind,Gadag,Karnataka,27-Mar-2006,
"Ensemble Infrasturuce India Ltd.,",1.25,Wind,Gadag,Karnataka,27-Mar-2006,
"Allegro Ventures India (P) Ltd.,",1.25,Wind,Bellary,Karnataka,28-Mar-2006,
Visva Vishal Engineering,1.25,Wind,Gadag,Karnataka,28-Mar-2006,
"Dempo Industries Pvt LTd.,",0.80,Wind,chitradurga,Karnataka,29-Mar-2006,
Srinivasa Sririgieri,0.80,Wind,chitradurga,Karnataka,29-Mar-2006,
"Ushdev International Ltd.,",1.60,Wind,chitradurga,Karnataka,29-Mar-2006,
