0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
9200,ATRIA WIND( KADAMBUR) PVT. LTD,2.00,Tuticorin,Wind,26-Mar-2016
9201,ATRIA WIND( KADAMBUR) PVT. LTD,2.00,Tuticorin,Wind,26-Mar-2016
9202,ATRIA WIND( KADAMBUR) PVT. LTD,2.00,Tuticorin,Wind,26-Mar-2016
9203,ATRIA WIND( KADAMBUR) PVT. LTD,2.00,Tuticorin,Wind,26-Mar-2016
9204,ATRIA WIND( KADAMBUR) PVT. LTD,2.00,Tuticorin,Wind,26-Mar-2016
9205,ATRIA WIND( KADAMBUR) PVT. LTD,2.00,Tuticorin,Wind,26-Mar-2016
9206,ATRIA WIND( KADAMBUR) PVT. LTD,2.00,Tuticorin,Wind,26-Mar-2016
9207,ATRIA WIND( KADAMBUR) PVT. LTD,2.00,Tuticorin,Wind,26-Mar-2016
9208,ATRIA WIND( KADAMBUR) PVT. LTD,2.00,Tuticorin,Wind,26-Mar-2016
9209,ATRIA WIND( KADAMBUR) PVT. LTD,2.00,Tuticorin,Wind,26-Mar-2016
