0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
4100,"CLARION WIND FARM (P) LTD.,",0.25,Tirunelveli,Wind,19-Sep-2006
4101,"CLARION WIND FARM (P) LTD.,",0.25,Tirunelveli,Wind,20-Sep-2006
4102,"CLARION WIND FARM (P) LTD.,",0.25,Tirunelveli,Wind,20-Sep-2006
4103,"CLARION WIND FARM (P) LTD.,",0.25,Tirunelveli,Wind,20-Sep-2006
4104,"CLARION WIND FARM (P) LTD.,",0.25,Tirunelveli,Wind,20-Sep-2006
4105,"SRI SARAVANA SPINNING MILLS PVT LTD.,",1.25,Tirunelveli,Wind,20-Sep-2006
4106,"ARVIND GREEN INFRA (P) LTD.,",1.25,Tirunelveli,Wind,20-Sep-2006
4107,"ARVIND GREEN INFRA (P) LTD.,",1.25,Tirunelveli,Wind,20-Sep-2006
4108,Ceebros Hotels Pvt Ltd,1.25,palladam,Wind,20-Sep-2006
4109,Deccan's Park Ltd,0.60,Dindugal,Wind,21-Sep-2006
