0,1,2,3,4,5,6
S NO.,Name Of the Project,InstalledCapacity(MW),Type,Location(District),State,DATE OFCOMMISSIONING
Bharat Electronics Limited,8.40,Wind,Davangere,Karnataka,31-Mar-2016,
Vyshali Energy Private Limited,2.00,Wind,Vijayapura,Karnataka,20-Apr-2016,
ReNew Wind Energy (Karnataka)Pvt Limited,12.00,Wind,Gadag,Karnataka,13-Jul-2016,
ReNew Wind Energy (Karnataka)Pvt Limited,8.00,Wind,Gadag,Karnataka,13-Jul-2016,
ReNew Wind Energy (Karnataka)Pvt Limited,8.00,Wind,Gadag,Karnataka,13-Jul-2016,
Sakthi Masala Private Limited,4.00,Wind,Gadag,Karnataka,13-Jul-2016,
P.Balasubbasetty Power and Steel,4.00,Wind,Gadag,Karnataka,13-Jul-2016,
P.Balasubbasetty Power and Steel,2.00,Wind,Gadag,Karnataka,13-Jul-2016,
Energon KN Wind Power PrivateLimited,46.00,Wind,Vijayapura,Karnataka,23-Jul-2016,
Vyshali Energy Private Limited,50.00,Wind,Vijayapura,Karnataka,28-Jul-2016,
Greenko Bagewadi Wind EnergiesPrivate Limited,4.00,Vijayapura,Karnataka,29-Jul-2016,,
