0,1,2,3,4,5,6
S NO.,NAME OF PLANT,InstalledCAPACITY(MW),TYPE,Location(District),States,DATE OFCOMMISSION
66,Sagar Power (Neerukatte) Pvt.Ltd.,15.00,Hydro,DakshinaKannada,Karnataka,9-Sep-2009
67,AMR Power Pvt. Ltd.,24.00,Hydro,DakshinaKannada,Karnataka,12-Sep-2009
68,Soham Phalguni Power Pvt .(Formerly Bobba Power Pvt.Ltd).,15.00,Hydro,DakshinaKannada,Karnataka,17-Sep-2009
69,Atria Brindavan Power Ltd.,4.00,Hydro,Mandya,Karnataka,2-Nov-2009
70,Nagarjuna  Hydro Energy Pvt.Ltd.,15.00,Hydro,Hassan,Karnataka,4-Aug-2010
71,Jasper Energy Pvt. Ltd.,10.50,Hydro,Bijapur,Karnataka,4-Aug-2010
72,Energy Development Co. Ltd.,6.00,Hydro,Kodagu,Karnataka,19-Oct-2010
73,LK Power Corporation Ltd.,2.00,Hydro,Mandya,Karnataka,22-Jan-2011
74,Mysore Mercantile co. Ltd.,3.00,Hydro,Hassan,Karnataka,22-Jan-2011
75,Bonal Hydro Electric company,1.25,Hydro,Gulbarga,Karnataka,12-Aug-2011
76,Dishaa Power Corporation Ltd.,4.80,Hydro,DakshinaKannada,Karnataka,12-Aug-2011
