0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
2070,Shree Rathalakshmi Green Ennergy Pvt.Ltd,0.23,palladam,Wind,30-Sep-2004
2071,Maris Cements (P) Ltd,0.75,palladam,Wind,30-Sep-2004
2072,Sudhan Spinning Mills (P) Ltd,1.25,palladam,Wind,30-Sep-2004
2073,P.R.Gold & Silver Craft,0.23,palladam,Wind,30-Sep-2004
2074,Amd Green Energy India (P) Ltd,0.23,palladam,Wind,30-Sep-2004
2075,R.Geetha,0.75,palladam,Wind,30-Sep-2004
2076,Vedha Spinning Mills (P) Ltd,0.75,palladam,Wind,30-Sep-2004
2077,Sudhan Spinning Mills (P) Ltd,0.75,palladam,Wind,30-Sep-2004
2078,RASI G ENERGY PVT.LTD.,1.25,palladam,Wind,30-Sep-2004
2079,VIP Clothing LTD,0.35,palladam,Wind,30-Sep-2004
