0,1,2,3,4,5,6
S NO.,Name Of the Project,InstalledCapacity(MW),Type,Location(District),State,DATE OFCOMMISSIONING
Shah distributors,0.25,Wind,Koppal,Karnataka,31-Mar-2009,
Orange County Resort & Hotels Ltd,0.60,Wind,Gadag,Karnataka,31-Mar-2009,
The Tata Power Company Ltd,2.40,Wind,Gadag,Karnataka,31-Mar-2009,
The Tata Power Company Ltd,8.00,Wind,Gadag,Karnataka,31-Mar-2009,
R B Seth Shreeram Narsingdas,3.20,Wind,Gadag,Karnataka,31-Mar-2009,
Doodanavar & Brothers,1.50,Wind,Koppal,Karnataka,31-Mar-2009,
G.N.Agrawal,4.50,Wind,Davangere,Karnataka,22-Apr-2009,
"Ferromar Shipping (P) Ltd.,",1.50,Wind,Davangere,Karnataka,22-Apr-2009,
The Tata Power Company Ltd,0.80,Wind,Gadag,Karnataka,14-May-2009,
The Tata Power Company Ltd,3.20,Wind,Gadag,Karnataka,14-May-2009,
Abhishek Developers Phase-3,4.50,Wind,Hassan,Karnataka,25-May-2009,
