0,1,2,3,4,5,6
List of commissined Small Hydro power projects in Himachal Pradesh,,,,,,
S.No,Project Name,InstalledCapacity(MW),Type,Location,State,CommissioningDate
1,Larji,126.00,Small Hydro,,Himachal Pradesh,
2,Bhaba,120.00,Small Hydro,,Himachal Pradesh,
3,Bassi,60.00,Small Hydro,,Himachal Pradesh,
4,Giri,60.00,Small Hydro,,Himachal Pradesh,
5,Ghanvi,22.50,Small Hydro,,Himachal Pradesh,
6,Andhra,16.95,Small Hydro,,Himachal Pradesh,
7,Baner,12.00,Small Hydro,,Himachal Pradesh,
8,Khauli,12.00,Small Hydro,,Himachal Pradesh,
9,Gaj,10.50,Small Hydro,,Himachal Pradesh,
10,Binwa,6.00,Small Hydro,,Himachal Pradesh,
11,Thirot,4.50,Small Hydro,,Himachal Pradesh,
12,Baspa-II,300.00,Small Hydro,,Himachal Pradesh,
13,Malana,86.00,Small Hydro,,Himachal Pradesh,
14,Kashang,195.00,Small Hydro,,Himachal Pradesh,
16,Patikari,16.00,Small Hydro,,Himachal Pradesh,
17,Toss,10.00,Small Hydro,,Himachal Pradesh,
18,IPPs Micos,294.00,Small Hydro,,Himachal Pradesh,
,Total (MW),1351.45,,,,
