0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
8760,SGP EXIM (P) LTD,0.80,Tuticorin,Wind,31-Mar-2012
8761,SATHYANARAYANA PROPERTIES,0.80,Tuticorin,Wind,31-Mar-2012
8762,KASTURI ESTATE PVT LTD,1.50,palladam,Wind,31-Mar-2012
8763,ZOLD UDP POWER Pvt lTD,1.25,palladam,Wind,31-Mar-2012
8764,PARKKOT MARITIMA AGENCIES PVT LTD,2.10,palladam,Wind,31-Mar-2012
8765,THEVA & CO.,0.60,palladam,Wind,31-Mar-2012
8766,KADALKANNY FROZEN FOODS,0.60,palladam,Wind,31-Mar-2012
8767,MINIT ENGINEERS INDIA PVT LTD,0.60,palladam,Wind,31-Mar-2012
8768,MAHARAJA WIND ENERGY PVT.LTD.,0.60,palladam,Wind,31-Mar-2012
8769,ATUL SHARMA,0.80,Tuticorin,Wind,31-Mar-2012
