0,1,2,3,4,5,6
S NO.,Name Of the Project,InstalledCapacity(MW),Type,Location(District),State,DATE OFCOMMISSIONING
Eswari Garements (FIZA),0.75,Wind,Chitradurga,Karnataka,16-Apr-2004,
Esawi knittings (FIZA),1.50,Wind,Chitradurga,Karnataka,16-Apr-2004,
"Sanghvi Movers Ltd., (FIZA)",0.75,Wind,Chitradurga,Karnataka,16-Apr-2004,
MSPL-8 (FIZA),0.95,Wind,Chitradurga,Karnataka,19-May-2004,
Ramgad Mineral and mining Pvt. Ltd2 (FIZA),0.75,Wind,Chitradurga,Karnataka,19-May-2004,
Kariganur Iron & Steel Pvt,0.75,Wind,Chitradurga,Karnataka,19-May-2004,
Eswari Garements (FIZA),0.75,Wind,Chitradurga,Karnataka,19-May-2004,
Esawi knittings (FIZA),1.50,Wind,Chitradurga,Karnataka,19-May-2004,
Eswari Textiles (FIZA),1.50,Wind,Chitradurga,Karnataka,9-Jun-2004,
Victus Associate (FIZA),0.75,Wind,Chitradurga,Karnataka,9-Jun-2004,
"Shraddha Constructions & PowerGeneration (P) Ltd.,",0.60,Chitradurga,Karnataka,14-Jun-2004,,
