0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
3920,Prem chitra energy india pvt ltd,1.25,palladam,Wind,4-Apr-2006
3921,Sastikumar Farms and Foods Pvt. Ltd.,1.25,palladam,Wind,4-Apr-2006
3922,"SRI SURYODHAYAA PROCESSING (P) LTD.,",0.25,Tirunelveli,Wind,5-Apr-2006
3923,PERPETUAL POWER PVT LTD,0.25,Tirunelveli,Wind,10-Apr-2006
3924,INDOWIND POWER PVT LTD,0.50,Tirunelveli,Wind,10-Apr-2006
3925,Sri Jaibalaji Wind Energy Pvt Ltd,0.66,palladam,Wind,10-Apr-2006
3926,Vijay Cements,0.80,palladam,Wind,10-Apr-2006
3927,"ARUPPUKOTTAI SRI JAYAVILAS LTD.,",0.85,Tirunelveli,Wind,18-Apr-2006
3928,"ARUPPUKOTTAI SRI JAYAVILAS LTD.,",0.85,Tirunelveli,Wind,18-Apr-2006
3929,"Lakshmi Machine Works Ltd,",1.65,Udumalpet,Wind,19-Apr-2006
