0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
5870,HI-TECH ARAI PVT.LTD.,0.60,palladam,Wind,24-Jul-2009
5871,SALONA COTSPIN LTD,0.60,palladam,Wind,24-Jul-2009
5872,"ANNAI WIND FARMS INDIA P LTD.,",0.45,Tirunelveli,Wind,27-Jul-2009
5873,AMD Green Energy India (P) Ltd,0.23,Udumalpet,Wind,28-Jul-2009
5874,AMD Green Energy India (P) Ltd,0.23,Udumalpet,Wind,28-Jul-2009
5875,K.M.R. Leathers,0.23,Udumalpet,Wind,30-Jul-2009
5876,STAR WIND MILLS,0.23,COIMBATORE(SOUTH),Wind,31-Jul-2009
5877,MRS.ABIRAMI PRAKASH,0.25,Tirunelveli,Wind,31-Jul-2009
5878,"A.A.A.PIVOTAL ENTERPRISES PVT LTD.,",0.75,Tirunelveli,Wind,31-Jul-2009
5879,"HEXA WIND FARM (P) LTD.,",1.35,Tirunelveli,Wind,31-Jul-2009
