0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
7770,"PAHARPUR COOLING TOWERS LTD.,",0.80,Tirunelveli,Wind,8-Apr-2011
7771,"PAHARPUR COOLING TOWERS LTD.,",0.80,Tirunelveli,Wind,8-Apr-2011
7772,"PAHARPUR COOLING TOWERS LTD.,",0.80,Tirunelveli,Wind,8-Apr-2011
7773,"PAHARPUR COOLING TOWERS LTD.,",0.80,Tirunelveli,Wind,8-Apr-2011
7774,"PAHARPUR COOLING TOWERS LTD.,",0.80,Tirunelveli,Wind,8-Apr-2011
7775,"PAHARPUR COOLING TOWERS LTD.,",0.80,Tirunelveli,Wind,8-Apr-2011
7776,The Tata Power Company Ltd,1.50,Udumalpet,Wind,12-Apr-2011
7777,The Tata Power Company Ltd,1.50,Udumalpet,Wind,12-Apr-2011
7778,The Tata Power Company Ltd,1.50,Udumalpet,Wind,12-Apr-2011
7779,The Tata Power Company Ltd,1.50,Udumalpet,Wind,12-Apr-2011
