0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
7550,ARCHANA JEWEL CRAFT,0.25,COIMBATORE(SOUTH),Wind,31-Mar-2011
7551,ARCHANA JEWEL CRAFT,0.25,COIMBATORE(SOUTH),Wind,31-Mar-2011
7552,P.PRAKASH,0.25,COIMBATORE(SOUTH),Wind,31-Mar-2011
7553,JAY YES ASSOCIATES,0.25,COIMBATORE(SOUTH),Wind,31-Mar-2011
7554,"Mohan Mushroom Farms,",0.85,Udumalpet,Wind,31-Mar-2011
7555,Sri Vignesh Yarns (P) Ltd,0.85,Udumalpet,Wind,31-Mar-2011
7556,Surendra & Co,0.85,Udumalpet,Wind,31-Mar-2011
7557,Loyal Textile Mills Ltd,0.85,Udumalpet,Wind,31-Mar-2011
7558,Shri Siddhivinayaga Tex (I)(P)Ltd,0.85,Udumalpet,Wind,31-Mar-2011
7559,Sudhan Spinning Mills (P) Ltd,0.85,Udumalpet,Wind,31-Mar-2011
