0,1,2,3,4,5,6
S.NO,Name of Plant,InstalledCapacity (MW),Type,Location,State,Date of Commissioning
48,DCM Shriram,87.31,Bio-mass,Meerut,Uttar Pradesh,15-Mar-07
49,The Oudh Sugars Mills Ltd,35.00,Bio-mass,Kushinagar,Uttar Pradesh,11-May-07
50,HaiderarhChini Mills,23.25,Bio-mass,Barabanki,Uttar Pradesh,5-Jul-07
51,Uttan Sugars Mills,15.00,Bio-mass,Muzaffarnagar,Uttar Pradesh,22-Aug-07
52,Uttan Sugars Mills,25.00,Bio-mass,Saharanpur,Uttar Pradesh,22-Aug-07
53,"RCMBM, Rauzagaon ChininMills",25.75,Bio-mass,Faizabad,Uttar Pradesh,17-Oct-07
54,BalrampurChini Mills Ltd,14.50,Bio-mass,Gonda,Uttar Pradesh,20-Sep-08
55,kesar Enterpries Ltd,44.00,Bio-mass,Bareilly,Uttar Pradesh,14-Feb-11
56,Yeah Sugars Mills,32.00,Bio-mass,Badaun,Uttar Pradesh,9-May-11
57,Rana Sugars Ltd,27.40,Bio-mass,Moradabad,Uttar Pradesh,21-Nov-11
58,Uttan Sugars Mills,40.00,Bio-mass,Bijnor,Uttar Pradesh,15-Apr-12
59,Triveni Engineering &Industries Ltd,10.00,Bio-mass,JP Nagar,Uttar Pradesh,12-Dec-12
