0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
6830,"PAHARPUR COOLING TOWERS LTD.,",0.80,Tirunelveli,Wind,27-Aug-2010
6831,APARNA YARN TRADERS,0.23,Tirunelveli,Wind,27-Aug-2010
6832,SWADESI DYING & BLEACHING MILLS (P) LTD.,0.23,Tirunelveli,Wind,27-Aug-2010
6833,SWADESI DYING & BLEACHING MILLS (P) LTD.,0.23,Tirunelveli,Wind,27-Aug-2010
6834,BALKRISHNA WIND ENERGY,0.23,Tirunelveli,Wind,27-Aug-2010
6835,RADHA MOHAN PROCESSORS,0.23,Tirunelveli,Wind,27-Aug-2010
6836,SHANKARLAL KUNDANMAL PARIK,0.23,Tirunelveli,Wind,27-Aug-2010
6837,Nagamalai Textiles India Pvt. Ltd.,0.25,palladam,Wind,27-Aug-2010
6838,Magna Electro Castings Limited,0.80,Dindugal,Wind,27-Aug-2010
6839,Power Link Systems (P) Ltd,0.80,Dindugal,Wind,27-Aug-2010
