0,1,2,3,4,5,6
S. No.,Project Name,InstalledCapacity(MW),Type,Location(District),State,CommissionedDate
84,M/s Harsha Construction,1.00,Solar,Medak,Telangana,16-Feb-2016
85,M/s Pemmasani Solar Power PrivateLimited (SPV of M/s Sri Luxmi Estates,10.00,Solar,Mahbubnagar,Telangana,24-Feb-2016
86,"M/s. New Era Enviro Ventures(Karimnagar) Pvt. Ltd.,",5.00,Solar,Karimnagar,Telangana,25-Feb-2016
87,Shapoorji Pallonji IinfrastructureCapital CO. Pvt Limited,10.00,Solar,Mahbubnagar,Telangana,2-Mar-2016
88,M/s Westren Precicast Pvt Ltd,2.00,Solar,Medak,Telangana,5-Mar-2016
89,M/s Grahati Solar Energy PrivateLimited (SPV of ACME Solar Energy Pvt,50.00,Solar,Mahbubnagar,Telangana,8-Mar-2016
90,M/s Vcarve Renewable Energy PrivateLimited (SPV of Global Associates INC),3.00,Solar,Mahbubnagar,Telangana,8-Mar-2016
91,M/s Prime Life Space ConsultancyPrivate Limited,3.00,Solar,Nalgonda,Telangana,15-Mar-2016
92,M/s Arun Vidyuth Private Limited (SPVof M/s Sai Achyuth Energy Pvt Limited),5.00,Solar,Mahbubnagar,Telangana,19-Mar-2016
93,M/s Global Coal & Mining Pvt Ltd,10.00,Solar,Ranga Reddy,Telangana,23-Mar-2016
94,M/s Earth Solar Private Limited,5.00,Solar,Medak,Telangana,24-Mar-2016
95,M/s Premier Photovoltaic (Medak)Private Limited,8.00,Solar,Medak,Telangana,27-Mar-2016
