0,1,2,3,4,5,6
S NO.,Name Of the Project,InstalledCapacity(MW),Type,Location(District),State,DATE OFCOMMISSIONING
Manoj V Telisara,1.25,Wind,Gadag,Karnataka,30-Mar-2007,
Vikram Traders - SEL,1.50,Wind,Gadag,Karnataka,30-Mar-2007,
"Bhagyanagar India Ltd.,",1.50,Wind,Gadag,Karnataka,30-Mar-2007,
"Surana Telecom Ltd.,",1.25,Wind,Gadag,Karnataka,30-Mar-2007,
V M Salgocar Sales International,1.25,Wind,Gadag,Karnataka,30-Mar-2007,
"V M Salgocar & Bros (P) Ltd.,",1.25,Wind,Gadag,Karnataka,30-Mar-2007,
Nu-Tech Associates,1.50,Wind,Hassan,Karnataka,30-Mar-2007,
Nu- Tech Prasiddhi Consortium,1.50,Wind,Hassan,Karnataka,30-Mar-2007,
"Walden Properties (P) Ltd., - SEL",1.50,Wind,Hassan,Karnataka,30-Mar-2007,
"Mysore Engineers (India) Ltd.,",0.25,Wind,Gadag,Karnataka,31-Mar-2007,
"Fasteners and Allied Products (P)Ltd.,",0.25,Gadag,Karnataka,31-Mar-2007,,
