0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
3110,Natesan Synchrocones P Ltd,0.33,palladam,Wind,28-Sep-2005
3111,Pushpit Green Power Pvt Ltd,0.80,palladam,Wind,28-Sep-2005
3112,Sri Ranganathar Industries Pvt Ltd,0.80,palladam,Wind,28-Sep-2005
3113,Shreem Electric Ltd,0.80,palladam,Wind,28-Sep-2005
3114,RAJARANGA TEXTILES PVT LTD,1.25,COIMBATORE(SOUTH),Wind,29-Sep-2005
3115,TIRUPUR TEXTILES PVT LTD,1.25,COIMBATORE(SOUTH),Wind,29-Sep-2005
3116,"TIRUPUR TEXTILES PVT LTD,",1.25,COIMBATORE(SOUTH),Wind,29-Sep-2005
3117,SUEERAA ALLOYS GLOBAL PVT LTD,1.25,COIMBATORE(SOUTH),Wind,29-Sep-2005
3118,SHANTHI FEEDS,1.25,COIMBATORE(SOUTH),Wind,29-Sep-2005
3119,TIRUPUR TEXTILES PVT LTD,1.25,COIMBATORE(SOUTH),Wind,29-Sep-2005
