0,1,2,3,4,5,6
List of Commissioned Solar Power Projects in Bihar,,,,,,
S.NO,NAME OF PLANT,INSTALLEDCAPACITY(MW),TYPE,LOCATION,STATE,DATE OFCOMMISSIONING
1,SECI JNNSM Scheme (interstate),10.00,Solar,,Bihar,
2,RESPONSE RENEWABLE ENERGY LTD.,10.00,Solar,,Bihar,
3,WELSPUN/ENERGY JHARKHAND PVT. LIMITED,25.00,Solar,,Bihar,
4,WELSPUN/ENERGY JHARKHAND PVT. LIMITED,15.00,Solar,,Bihar,
5,AVANTIKA CONSTRUCTORS(I) LIMITED,5.00,Solar,,Bihar,
6,ACME (MAGADH SOLAR POWER PVT. LTD.),10.00,Solar,,Bihar,
7,ACME (NALANDA SOLAR POWER PVT. LTD.),15.00,Solar,,Bihar,
8,AZURE POWER ERIS PVT. LTD.,10.00,Solar,,Bihar,
9,SUNMARK ENERGY PROJECT LTD.,10.00,Solar,,Bihar,
10,UDIPTA ENERGY EQUIPMENT PVT. LTD.,5.00,Solar,,Bihar,
11,M/s ALFA INFRAPROP PVT. LTD.,20.00,Solar,,Bihar,
12,GLATT SOLUTION PVT. LTD.,3.00,Solar,,Bihar,
,Total,138.00,,,,
