0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
6620,PRABHU SPINNING MILLS PVT.LTD,0.85,palladam,Wind,24-Apr-2010
6621,Mandotharai Apparel (P) Ltd,0.25,palladam,Wind,27-Apr-2010
6622,L.K.DISTRIBUTORS PRIVATE LIMITED,0.80,palladam,Wind,27-Apr-2010
6623,First Step Baby Wear (P) Ltd,0.80,palladam,Wind,27-Apr-2010
6624,"AAA RESOURCES (P) LTD.,",0.75,Tirunelveli,Wind,29-Apr-2010
6625,"FAIRDEAL SUPPLIES LTD.,",0.25,Tirunelveli,Wind,29-Apr-2010
6626,"K.U.SUDALAIMUTHU & CO P.LTD.,",0.85,palladam,Wind,11-May-2010
6627,VETAL TEXTILES & ELECTRONICS PVT LTD,0.85,palladam,Wind,11-May-2010
6628,PRABHU SPINNING MILLS PVT.LTD.,0.85,palladam,Wind,13-May-2010
6629,PRABHU SPINNING MILLS PVT.LTD.,0.85,palladam,Wind,13-May-2010
