0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
7060,Vedha Spinning Mills P Ltd,0.85,Udumalpet,Wind,30-Sep-2010
7061,Sudhan Spinning Mills (P) Ltd,0.85,Udumalpet,Wind,30-Sep-2010
7062,Sudhan Spinning Mills (P) Ltd,0.85,Udumalpet,Wind,30-Sep-2010
7063,KOG-K TV Food Products (India) (P) Ltd,1.65,Udumalpet,Wind,30-Sep-2010
7064,K.T.V.Health Foods (P) Ltd,1.65,Udumalpet,Wind,30-Sep-2010
7065,K.T.V.Health Foods (P) Ltd,1.65,Udumalpet,Wind,30-Sep-2010
7066,Adisankara Spinning Mills (P) Ltd,0.85,Udumalpet,Wind,30-Sep-2010
7067,Best Renewable Energy,0.60,Udumalpet,Wind,30-Sep-2010
7068,"VAAYU RENEWABLE ENERGY (TAPTI) P LTD.,",0.80,Tirunelveli,Wind,30-Sep-2010
7069,M/s.Sree Karthik Traders,0.85,Theni,Wind,30-Sep-2010
