0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
4420,ENGINEERED POWER RESOURCES INDIA (P) LTD,0.60,Tirunelveli,Wind,8-Mar-2007
4421,A.V. WIND MILLS PVT LTD,0.23,palladam,Wind,8-Mar-2007
4422,"DYNAMIC SPARE AND SERVICES (P) LTD.,",0.60,Tirunelveli,Wind,9-Mar-2007
4423,M.B.ENTERPRISES,0.23,Tirunelveli,Wind,9-Mar-2007
4424,SKILL LOTTO SOLUTIONS PVT LTD,1.25,Tirunelveli,Wind,9-Mar-2007
4425,Appusamy Green Power,0.25,palladam,Wind,9-Mar-2007
4426,Mithraa Wind Energy,0.23,Udumalpet,Wind,12-Mar-2007
4427,"Kamdhenu Industries Ltd,",0.23,Udumalpet,Wind,12-Mar-2007
4428,"KKP FABRICS (P) LTD.,",1.25,Tirunelveli,Wind,13-Mar-2007
4429,RAJALAKSHMI WIND ENERGY LTD,1.25,Tirunelveli,Wind,13-Mar-2007
