0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
4340,Sunland Auto Looms,0.23,Udumalpet,Wind,22-Jan-2007
4341,Kokilaa Textiles (I)(P) Ltd,0.23,palladam,Wind,22-Jan-2007
4342,"SRI RANGANATHAR VALVES (P) LTD.,",1.25,Tirunelveli,Wind,29-Jan-2007
4343,S.MUTHUSAMY,0.23,Tirunelveli,Wind,29-Jan-2007
4344,Clover Energy Private Limited,1.65,Udumalpet,Wind,31-Jan-2007
4345,PRECISION MACHINE & AUTO COM (p)LTD,0.25,palladam,Wind,31-Jan-2007
4346,PRECISION MACHINE & AUTO COM (P)LTD,0.25,palladam,Wind,31-Jan-2007
434P7,RAANAIDU RANGAMMALGREEN ENERGY PVT.L,D0.23,Tirunelveli,Wind,3-Feb-2007
4348,"ADVIDIYA POWER (P) LTD.,",0.23,Tirunelveli,Wind,3-Feb-2007
4349,JANAKI POWER PVT LTD,0.23,Tirunelveli,Wind,3-Feb-2007
