0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
8820,Unique Shell Mould (India) Pvt. Ltd.,0.85,palladam,Wind,15-Jun-2012
8821,"PPS ENVIRO POWER (P) LTD.,",1.50,Tirunelveli,Wind,16-Jun-2012
8822,"PPS ENVIRO POWER (P) LTD.,",1.50,Tirunelveli,Wind,16-Jun-2012
8823,"LOYAL TEXTILE MILLS LTD.,",2.00,Tirunelveli,Wind,16-Jun-2012
8824,"ECHANDA URJA (P) LTD.,",1.50,Tirunelveli,Wind,16-Jun-2012
8825,"ECHANDA URJA (P) LTD.,",1.50,Tirunelveli,Wind,18-Jun-2012
8826,"ECHANDA URJA (P) LTD.,",1.50,Tirunelveli,Wind,18-Jun-2012
8827,"ECHANDA URJA (P) LTD.,",1.50,Tirunelveli,Wind,18-Jun-2012
8828,"ECHANDA URJA (P) LTD.,",1.50,Tirunelveli,Wind,18-Jun-2012
8829,Kasturi & Sons Ltd,0.85,Udumalpet,Wind,20-Jun-2012
