0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
5400,"VVD & SONS (P) LTD.,",1.50,Tirunelveli,Wind,26-Sep-2008
5401,ITC LIMITED,1.50,Tirunelveli,Wind,26-Sep-2008
5402,"ORIENT IMPEX.,",0.60,Tirunelveli,Wind,26-Sep-2008
5403,Tulip Renewable power Tech Pvt Ltd,1.50,COIMBATORE(SOUTH),Wind,27-Sep-2008
5404,"FRONTLINE CORPORATION LTD.,",0.50,Tirunelveli,Wind,27-Sep-2008
5405,SUNDARSONS (INDIA) EXPORTS,0.25,Tirunelveli,Wind,27-Sep-2008
5406,BABU ENERGY (P) LTD,0.60,Tirunelveli,Wind,27-Sep-2008
5407,ITC LIMITED,1.50,Tirunelveli,Wind,27-Sep-2008
5408,"DOLLAR INDUSTRIES LTD.,",1.25,Tirunelveli,Wind,27-Sep-2008
5409,"KARUR TEXTILE PARK LTD.,",1.25,Tirunelveli,Wind,27-Sep-2008
