0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
290,Ramco Wind Farms Limited,1.13,Udumalpet,Wind,30-Mar-1995
291,Sholinger Textiles,0.25,Udumalpet,Wind,30-Mar-1995
292,Sholinger Textiles,0.25,Udumalpet,Wind,30-Mar-1995
293,ABT .Ltd,0.25,Kanyakumari,Wind,30-Mar-1995
294,Ashock Leyland  Wind Energy Ltd,2.20,Udumalpet,Wind,30-Mar-1995
295,Ashok Layland Wind Energy Ltd,0.50,Udumalpet,Wind,30-Mar-1995
296,Ashok Layland Wind Energy Ltd,0.25,Udumalpet,Wind,30-Mar-1995
297,Selvi Wind Farm (P) Ltd.,0.23,Udumalpet,Wind,30-Mar-1995
298,Poongodhai Textile Mills,0.23,Udumalpet,Wind,30-Mar-1995
299,Tulsyan Nec Ltd,0.23,Udumalpet,Wind,30-Mar-1995
