0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
690,Poysha Wind Farm,0.55,Udumalpet,Wind,31-Mar-1996
691,Karma Energy Limited,0.55,Udumalpet,Wind,31-Mar-1996
692,Fairdeal Supplies Ltd,0.55,Udumalpet,Wind,31-Mar-1996
693,S.A.V Constructions,0.33,Udumalpet,Wind,31-Mar-1996
694,Siva Electric Generation Pvt. Ltd.,0.33,Udumalpet,Wind,31-Mar-1996
695,Sundram Fasterners Ltd,0.33,Udumalpet,Wind,31-Mar-1996
696,Sundram Fasterners Ltd,0.33,Udumalpet,Wind,31-Mar-1996
697,"ABAN OFFSHORE LTD.,",3.69,Tirunelveli,Wind,31-Mar-1996
698,MPS WIND FAARMS,0.23,Tirunelveli,Wind,31-Mar-1996
699,PANDIYAN PAPER COMPANY,0.23,Tirunelveli,Wind,31-Mar-1996
