0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
3490,"HINDUSTAN SPINNERS ""B"" UNIT",0.75,Tirunelveli,Wind,20-Mar-2006
3491,"NAGAMMAL MILLS LTD.,",0.75,Tirunelveli,Wind,20-Mar-2006
3492,"V.V.GREEN POWER (P) LTD.,",0.75,Tirunelveli,Wind,20-Mar-2006
3493,COMTEK SOFTWARE TECHNOLOGIES PVT LTD,0.23,palladam,Wind,20-Mar-2006
3494,MEHTA EXPORTS CORPORATION,1.25,COIMBATORE(SOUTH),Wind,21-Mar-2006
3495,MEHTA EXPORTS CORPORATION,1.25,COIMBATORE(SOUTH),Wind,21-Mar-2006
3496,SRI RAJU COTTON MILLS,0.75,Tirunelveli,Wind,21-Mar-2006
3497,JUPITER KNITTING COMPANY,0.75,Tirunelveli,Wind,21-Mar-2006
3498,"SHRI VAIKUNTH PAPER & BOARDS (P) LTD.,",0.75,Tirunelveli,Wind,21-Mar-2006
3499,"SHINY GREEN ENERGY (P) LTD.,",0.75,Tirunelveli,Wind,21-Mar-2006
