0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
9380,NSP Knitting Mills,0.60,Udumalpet,Wind,4-Apr-2017
9381,NSP Knitting Mills,0.60,Udumalpet,Wind,4-Apr-2017
9382,ARUNACHALA COUNDER TEXTILES MILLS P LTD.,0.75,Tirunelveli,Wind,29-Apr-2017
9383,"R.G.SPINNING MILLS PVT LTD.,",0.75,Tirunelveli,Wind,29-Apr-2017
9384,"KRISHNA CONSTRUCTIONS.,",0.75,Tirunelveli,Wind,29-Apr-2017
9385,BABU SAREES PVT LTD,0.75,Tirunelveli,Wind,29-Apr-2017
9386,"VST WEAVES (INDIA) PVT.LTD.,",0.23,Tirunelveli,Wind,10-May-2017
9387,GEEKAY PRINTING MILLS,0.75,Tirunelveli,Wind,12-Jun-2017
9388,KM Knitwear,0.60,Udumalpet,Wind,13-Jun-2017
9389,Sarveswara Mills India P Ltd,0.60,Udumalpet,Wind,19-Jun-2017
