0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
8210,"FROST INTERNATIONAL LTD.,",0.85,Tirunelveli,Wind,24-Sep-2011
8211,OSWAL INFRASTRUCTURE & POWER,2.10,Tirunelveli,Wind,24-Sep-2011
8212,Viking Textiles Pvt. Ltd.,0.85,palladam,Wind,24-Sep-2011
8213,FROST INTERNATIONAL LTD,0.85,Tuticorin,Wind,25-Sep-2011
8214,"FROST INTERNATIONAL LTD.,",0.85,Tirunelveli,Wind,26-Sep-2011
8215,FROST INTERNATIONAL LTD,0.85,Tuticorin,Wind,26-Sep-2011
8216,Mohan power Infrastructure Pvt Ltd,0.60,COIMBATORE(SOUTH),Wind,27-Sep-2011
8217,Karmen International (P) Ltd,0.85,Udumalpet,Wind,27-Sep-2011
8218,NSL Wind Power Company (Phoolwadi) P Ltd,1.50,Udumalpet,Wind,27-Sep-2011
8219,"WIN POWER ENGINEERING PVT.LTD.,",0.25,Tirunelveli,Wind,27-Sep-2011
