0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
4800,Mithun Green Energy,0.23,Udumalpet,Wind,13-Jun-2007
4801,THE RAMCO CEMENTS LIMITED,1.65,Tirunelveli,Wind,14-Jun-2007
4802,THE RAMCO CEMENTS LIMITED,1.65,Tirunelveli,Wind,15-Jun-2007
4803,THE ARASAN FIRE WORKS FACTORY,0.25,Tirunelveli,Wind,15-Jun-2007
4804,"SHINY GREEN ENERGY (P) LTD.,",0.75,Tirunelveli,Wind,15-Jun-2007
4805,ROOTS MULTICLEAN LTD,0.75,Tirunelveli,Wind,15-Jun-2007
4806,Rajaguru Spinning Mills Pvt Ltd.,0.68,Udumalpet,Wind,16-Jun-2007
4807,KUIL FIRE WORKS INDUSTRIES,0.25,Tirunelveli,Wind,20-Jun-2007
4808,Shobika Industries.,0.23,palladam,Wind,21-Jun-2007
4809,CLOVER ENERGY PVT.LTD.,0.25,palladam,Wind,21-Jun-2007
