0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
4560,RAJALAKSHMI WIND ENERGY LTD,1.25,Tirunelveli,Wind,27-Mar-2007
4561,SHRI VARALAKSHMI COMPANY,0.35,Tirunelveli,Wind,27-Mar-2007
4562,SHRI VARALAKSHMI COMPANY,0.35,Tirunelveli,Wind,27-Mar-2007
4563,"NETWORK CLOTHING COMPANY (P) LTD.,",0.35,Tirunelveli,Wind,27-Mar-2007
4564,THE DHARMAPURI ROLLER FLOUR MILLS,0.35,Tirunelveli,Wind,27-Mar-2007
4565,THE DHARMAPURI ROLLER FLOUR MILLS,0.35,Tirunelveli,Wind,27-Mar-2007
4566,HOTEL MANIAM CLASSIC,1.75,Tirunelveli,Wind,27-Mar-2007
4567,"SARAVANA POLYTHREADS (P) LTD.,",0.75,Tirunelveli,Wind,27-Mar-2007
4568,"VVD & SONS (P) LTD.,",0.75,Tirunelveli,Wind,27-Mar-2007
4569,"SUNDARAM TEXTILES LTD.,",0.75,Tirunelveli,Wind,27-Mar-2007
