0,1,2,3,4,5,6
S NO.,Name Of the Project,InstalledCapacity(MW),Type,Location(District),State,DATE OFCOMMISSIONING
Ostro Mahawind Power PrivateLimited,16.00,Wind,Belgaum,Karnataka,28-Mar-2017,
Aikam Holdings Private Limited,8.00,Wind,Chitradurga,Karnataka,28-Mar-2017,
Poonawalla Investments andindustries Private Limited,2.10,Wind,Davangere,Karnataka,30-Mar-2017,
Poonawalla Investments andindustries Private Limited,8.40,Wind,Davangere,Karnataka,30-Mar-2017,
Poonawalla Investments andindustries Private Limited,6.30,wind,Davangere,Karnataka,30-Mar-2017,
Seram Institute of India PrivateLimited,8.40,Wind,Davangere,Karnataka,30-Mar-2017,
Sakthi Masala Private Limited,10.00,Wind,Vijayapura,Karnataka,31-Mar-2017,
Ahill Apparel Exports (P) Limited,2.00,Wind,Vijayapura,Karnataka,31-Mar-2017,
Laurel Apparels,2.00,Wind,Vijayapura,Karnataka,31-Mar-2017,
The Impetus Associates LLP,2.00,Wind,Vijayapura,Karnataka,31-Mar-2017,
Eswari Green Energy LLP,4.00,Vijayapura,Karnataka,31-Mar-2017,,
