0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
5640,Shendhur Alloys Foundry,0.23,palladam,Wind,25-Mar-2009
5641,New Vision Wind Power Pvt. Ltd.,0.23,palladam,Wind,25-Mar-2009
5642,Raju & Co.,0.23,palladam,Wind,25-Mar-2009
5643,New Vision Wind Power Pvt. Ltd.,0.23,palladam,Wind,25-Mar-2009
5644,Arul Steels,0.23,palladam,Wind,25-Mar-2009
5645,Raju & Co.,0.23,palladam,Wind,25-Mar-2009
5646,P.Prakash Textiles,0.23,palladam,Wind,25-Mar-2009
5647,Bannari Amman Spinning Mills Ltd,0.80,Dindugal,Wind,25-Mar-2009
5A6J4A8P,LAIYAM TEXTILES (A Division of Rajapalayam M,lls Ltd)1.60,Dindugal,Wind,25-Mar-2009
5A6J4A9P,LAIYAM TEXTILES (A Division of Rajapalayam M,lls Ltd)0.80,Dindugal,Wind,25-Mar-2009
