0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
9540,"THEVA & CO.,",0.75,Tirunelveli,Wind,31-Mar-2018
9541,"AADHAV ENERGY TECH PVT.LTD.,",2.10,Tirunelveli,Wind,31-Mar-2018
9542,"SHYAMALA WIND ENERGY PVT.LTD.,",2.10,Tirunelveli,Wind,31-Mar-2018
9543,SANTHI TEXTILES MILLS,2.00,Tuticorin,Wind,31-Mar-2018
9544,THENPANDIAN SPINNING MILLS INDIA PVT.LTD.,2.00,Tuticorin,Wind,31-Mar-2018
9545,Prism Feeds India Pvt Ltd,0.60,palladam,Wind,31-Mar-2018
9546,Precision Machine & Auto Components Pvt Ltd,0.60,palladam,Wind,31-Mar-2018
9547,Aachi Masala Foods Pvt Ltd,0.60,palladam,Wind,31-Mar-2018
9548,Aachi Masala Foods Pvt Ltd,0.60,palladam,Wind,31-Mar-2018
9549,Swathi Hatcharies,0.60,palladam,Wind,31-Mar-2018
