0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
20,THE TEA ESTATE INDIA LTD,0.50,Tuticorin,Wind,17-Sep-1992
21,Lakshmi Card Clothing Mfg.CO.P.Ltd,0.50,Kanyakumari,Wind,29-Sep-1992
22,Sree Sarathi Power Transmission,0.25,Kanyakumari,Wind,13-Jan-1993
23,The Metal Powder Company Ltd,0.50,Kanyakumari,Wind,12-Feb-1993
24,The Metal Powder Company Ltd,0.50,Kanyakumari,Wind,12-Feb-1993
25,Periakara Malai Tea andProduce Co.Ltd,0.25,Kanyakumari,Wind,12-Feb-1993
26,J.Chandrasekharan,0.25,Kanyakumari,Wind,12-Feb-1993
27,VVV and Sons Edible Oils Ltd,0.25,Kanyakumari,Wind,12-Feb-1993
28,Ramco Windfarms Limited,4.00,Kanyakumari,Wind,3-Mar-1993
29,AD MURIMURA SEMI CONDUCTOR MATERIAL,1.00,Kanyakumari,Wind,26-Mar-1993
