0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
100,Maruthamalai Murugan Industries P Ltd,0.25,palladam,Wind,18-Jun-1994
101,S.K.T.Textile Mills,2.75,palladam,Wind,21-Jul-1994
102,Annur Cauvery Spintex Ltd,0.25,Kanyakumari,Wind,25-Jul-1994
103,"L.G.BALAKRISHNAN & BROS LTD.,",0.45,Tirunelveli,Wind,28-Jul-1994
104,"L.G.BALAKRISHNAN & BROS LTD.,",0.45,Tirunelveli,Wind,28-Jul-1994
105,PONKUMARI WIND FARM,0.25,Tirunelveli,Wind,28-Aug-1994
106,INDOWIND POWER PVT LTD,0.50,Tirunelveli,Wind,28-Aug-1994
107,"ELGI RUBBER COMPANY LTD.,",0.25,Tirunelveli,Wind,28-Aug-1994
108,INDOWIND POWER PVT LTD,0.25,Tirunelveli,Wind,28-Aug-1994
109,"SIVA GREEN ENERGY INDIA PVT.LTD.,",0.50,Tirunelveli,Wind,28-Aug-1994
