0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
7270,RI KUMARASWAMY MINERAL EXPORTS PVT.LT,.1.50,Tirunelveli,Wind,25-Jan-2011
7271,KNS Wind Power Pvt Ltd,0.85,palladam,Wind,27-Jan-2011
7272,Plant Lipids,0.85,palladam,Wind,27-Jan-2011
7273,NK Wind Farms (India) P Ltd,0.25,Udumalpet,Wind,29-Jan-2011
7274,NK Wind Farms  (India) P Ltd,0.25,Udumalpet,Wind,29-Jan-2011
7275,M/s.Loyal Textile Mill Ltd,0.85,Theni,Wind,29-Jan-2011
7276,M/s. KPR Mill Ltd,0.85,Theni,Wind,29-Jan-2011
7277,M/s. Eveready Spinning Mill (P) Ltd,0.85,Theni,Wind,29-Jan-2011
7278,M/s. KPR Mill Ltd,0.85,Theni,Wind,29-Jan-2011
7279,M/s.Loyal Textile Mill Ltd,0.85,Theni,Wind,29-Jan-2011
