0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
5720,"CITRON ECO POWER (P) LTD.,",1.50,Tirunelveli,Wind,29-Mar-2009
5721,/s SREE RAYALASEEMA HI-STRENGTH HYPO LT,1.65,Theni,Wind,29-Mar-2009
5722,AAA & SONS ENTERPRISES (P) LTD.,0.23,Tirunelveli,Wind,29-Mar-2009
5723,AAA & SONS ENTERPRISES (P) LTD.,0.23,Tirunelveli,Wind,29-Mar-2009
5724,AAA & SONS ENTERPRISES (P) LTD.,0.23,Tirunelveli,Wind,29-Mar-2009
5725,AAA & SONS ENTERPRISES (P) LTD.,0.23,Tirunelveli,Wind,29-Mar-2009
5726,AAA & SONS ENTERPRISES (P) LTD.,0.23,Tirunelveli,Wind,29-Mar-2009
5727,ree Lakshmi Venkateswara Spinning Mills (P) Lt,0.60,palladam,Wind,29-Mar-2009
5728,Sri chem,0.60,palladam,Wind,29-Mar-2009
5729,Twowin Export,0.23,palladam,Wind,29-Mar-2009
