0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
4750,Sumathy Spinning Mills,0.60,COIMBATORE(SOUTH),Wind,10-Apr-2007
4751,ABIMITHRA SPINNING MILL (P) LTD,0.60,COIMBATORE(SOUTH),Wind,10-Apr-2007
4752L,kshmi Narayan Gauri Shankar Enterprises Pvt L,d0.25,palladam,Wind,10-Apr-2007
4753L,kshmi Narayan Gauri Shankar Enterprises Pvt L,d0.25,palladam,Wind,10-Apr-2007
4754L,kshmi Narayan Gauri Shankar Enterprises Pvt L,d0.25,palladam,Wind,10-Apr-2007
4755L,kshmi Narayan Gauri Shankar Enterprises Pvt L,d0.25,palladam,Wind,10-Apr-2007
4756,Sri Jaivenkateswara Boards,0.60,Dindugal,Wind,11-Apr-2007
4757,"P.S.K.TEXTILES INDIA (P) LTD.,",0.50,Tirunelveli,Wind,12-Apr-2007
4758,Dhanalakshmi Synthetics Pvt Ltd,0.60,Dindugal,Wind,12-Apr-2007
4759,Asian Star Company Ltd,0.60,Dindugal,Wind,13-Apr-2007
